agent,chain,job_id,global_iter,loss,val,rew,entropy_coef,abc,sr
bob,0,28465737,1056,0.0165,0.4519,0.0023,,0.0,0.3306
bob,0,28466464,1056,0.0007,0.3325,0.0035,,-1.091,0.2481
bob,0,28435166,1057,0.0113,0.2393,0.0029,,-1.0882,0.1545
bob,0,28451286,1057,0.0196,0.3119,0.0013,,0.0,0.1793
bob,0,28460216,1057,0.003,0.3581,0.0006,,0.0,0.2203
bob,0,28465737,1057,-0.0054,0.3377,0.0021,,-1.1267,0.3139
bob,0,28466464,1057,0.0174,0.331,0.0037,,-1.0864,0.2583
bob,0,28435166,1058,0.0143,0.2268,0.0031,,-1.0897,0.1844
bob,0,28451286,1058,0.0137,0.352,0.0013,,0.0,0.3133
bob,0,28460216,1058,-0.0239,0.3504,0.0004,,0.0,0.2903
bob,0,28465737,1058,0.0232,0.3699,0.0037,,-1.1098,0.3401
bob,0,28466464,1058,0.01,0.3664,0.0036,,-1.0966,0.2797
bob,0,28435166,1059,0.0075,0.2359,0.0032,,-1.1167,0.1701
bob,0,28451286,1059,0.0136,0.3299,0.003,,-1.0909,0.2685
bob,0,28460216,1059,0.0153,0.4412,0.0037,,-1.1357,0.4558
bob,0,28465737,1059,0.0197,0.3248,0.0033,,-1.0903,0.2864
bob,0,28466464,1059,0.0058,0.3493,0.0035,,-1.0999,0.2747
bob,0,28435166,1060,0.0053,0.2647,0.0029,,-1.1262,0.1905
bob,0,28451286,1060,-0.0015,0.2745,0.0024,,-1.1061,0.1774
bob,0,28460216,1060,-0.0085,0.465,0.0011,,0.0,0.1961
bob,0,28465737,1060,0.0257,0.3312,0.0033,,-1.1019,0.2319
bob,0,28466464,1060,-0.0014,0.3319,0.0035,,-1.103,0.2727
bob,0,28435166,1061,0.0186,0.285,0.0005,,0.0,0.1613
bob,0,28451286,1061,0.0201,0.2758,0.0033,,-1.0488,0.2111
bob,0,28460216,1061,0.0315,0.5201,0.0006,,0.0,0.3548
bob,0,28465737,1061,0.0216,0.3598,0.0037,,-1.0966,0.2961
bob,0,28466464,1061,0.0109,0.3651,0.0035,,-1.0906,0.2623
bob,0,28435166,1062,-0.0059,0.2431,0.0005,,0.0,0.1818
bob,0,28451286,1062,0.0097,0.237,0.0028,,-1.0706,0.1919
bob,0,28460216,1062,0.0044,0.4136,0.0004,,0.0,0.3462
bob,0,28465737,1062,0.0148,0.2635,0.0027,,-1.0642,0.1967
bob,0,28466464,1062,0.0146,0.3604,0.0035,,-1.1024,0.292
bob,0,28435166,1063,0.0041,0.1925,0.0022,,-1.1055,0.2018
bob,0,28451286,1063,0.0115,0.2318,0.0034,,-1.1094,0.1931
bob,0,28460216,1063,0.0183,0.3789,0.0011,,0.0,0.375
bob,0,28465737,1063,0.0049,0.3272,0.0009,,0.0,0.125
bob,0,28466464,1063,0.0114,0.3376,0.0034,,-1.0843,0.264
bob,0,28435166,1064,0.0077,0.1629,0.0013,,-1.1308,0.1116
bob,0,28451286,1064,0.024,0.2546,0.0041,,-1.084,0.2184
bob,0,28460216,1064,-0.0026,0.4134,0.0036,,-1.1023,0.3708
bob,0,28465737,1064,0.0123,0.384,0.0012,,0.0,0.2561
bob,0,28466464,1064,0.0174,0.3615,0.0043,,-1.091,0.3123
bob,0,28435166,1065,0.0124,0.1952,0.0022,,-1.1253,0.1493
bob,0,28451286,1065,0.0245,0.2875,0.0037,,-1.0895,0.2074
bob,0,28460216,1065,0.0101,0.5291,0.0016,,0.0,0.2283
bob,0,28465737,1065,-0.0008,0.3638,0.0023,,-1.1068,0.2745
bob,0,28466464,1065,0.0087,0.2773,0.003,,-1.0832,0.2132
bob,0,28435166,1066,0.0045,0.229,0.0028,,-1.0646,0.1677
bob,0,28451286,1066,0.0335,0.2998,0.0035,,-1.0752,0.2126
bob,0,28460216,1066,0.0126,0.4633,0.0009,,0.0,0.3404
bob,0,28465737,1066,-0.0125,0.3628,0.0009,,0.0,0.144
bob,0,28466464,1066,0.0059,0.2898,0.0029,,-1.0821,0.1944
bob,0,28435166,1067,0.0226,0.2329,0.0029,,-1.1133,0.1895
bob,0,28451286,1067,0.0211,0.2353,0.0029,,-1.1009,0.1806
bob,0,28460216,1067,0.0031,0.4985,0.0029,,-1.1019,0.4333
bob,0,28465737,1067,0.0352,0.3522,0.0014,,0.0,0.3077
bob,0,28466464,1067,0.0093,0.3074,0.0033,,-1.0777,0.2349
bob,0,28435166,1068,0.002,0.2416,0.003,,-1.1309,0.1847
bob,0,28451286,1068,0.0153,0.2881,0.0028,,-1.1277,0.2101
bob,0,28460216,1068,0.004,0.4027,0.0037,,-1.0968,0.3265
bob,0,28465737,1068,0.0202,0.3181,0.0034,,-1.1152,0.3316
bob,0,28466464,1068,0.0157,0.3237,0.0035,,-1.1017,0.2351
bob,0,28435166,1069,-0.0006,0.2381,0.0024,,-1.1302,0.1765
bob,0,28451286,1069,0.0336,0.3292,0.0032,,-1.1275,0.2807
bob,0,28460216,1069,0.0007,0.3617,0.003,,-1.0851,0.2651
bob,0,28465737,1069,0.006,0.2329,0.0026,,-1.0846,0.1794
bob,0,28466464,1069,0.0159,0.2908,0.0033,,-1.0779,0.2268
bob,0,28435166,1070,0.0253,0.2843,0.0029,,-1.1392,0.2367
bob,0,28451286,1070,0.0217,0.2967,0.0031,,-1.1356,0.2538
bob,0,28460216,1070,-0.0005,0.3087,0.0023,,-1.092,0.2529
bob,0,28465737,1070,0.0113,0.291,0.0032,,-1.079,0.1979
bob,0,28466464,1070,0.0091,0.2747,0.0026,,-1.1051,0.1908
bob,0,28435166,1071,0.0289,0.3257,0.0023,,-1.1145,0.254
bob,0,28451286,1071,0.0269,0.2876,0.0031,,-1.0987,0.2243
bob,0,28460216,1071,0.0219,0.4339,0.0012,,0.0,0.2
bob,0,28465737,1071,0.0061,0.3135,0.0039,,-1.1005,0.2366
bob,0,28466464,1071,-0.0023,0.3068,0.0016,,0.0,0.2069
bob,0,28435166,1072,0.0106,0.2297,0.0028,,-1.1109,0.2165
bob,0,28451286,1072,0.03,0.2892,0.0033,,-1.0953,0.2316
bob,0,28460216,1072,-0.0297,0.3118,0.0002,,0.0,0.1389
bob,0,28465737,1072,-0.0014,0.2494,0.0021,,-1.1185,0.1607
bob,0,28466464,1072,0.0136,0.3377,0.0025,,-1.1191,0.3072
bob,0,28435166,1073,0.0293,0.3033,0.0036,,-1.0991,0.2361
bob,0,28451286,1073,0.0347,0.3059,0.0034,,-1.0705,0.2579
bob,0,28460216,1073,-0.0185,0.3213,0.0005,,0.0,0.2353
bob,0,28465737,1073,0.0147,0.3086,0.003,,-1.0869,0.2252
bob,0,28466464,1073,0.0145,0.322,0.0023,,-1.1041,0.2558
bob,0,28435166,1074,0.0018,0.2166,0.0026,,-1.124,0.1873
bob,0,28451286,1074,0.0437,0.2853,0.0039,,-1.0809,0.2551
bob,0,28460216,1074,0.0186,0.4346,0.0005,,0.0,0.2941
bob,0,28465737,1074,0.0245,0.3677,0.0043,,-1.0887,0.2742
bob,0,28466464,1074,0.0084,0.3255,0.0027,,-1.1193,0.2857
bob,0,28435166,1075,0.0117,0.2725,0.0027,,-1.1258,0.203
bob,0,28451286,1075,0.0336,0.2859,0.0041,,-1.0667,0.2384
bob,0,28460216,1075,0.0021,0.3333,0.0009,,0.0,0.2881
bob,0,28465737,1075,0.0022,0.3564,0.0022,,-1.1302,0.2081
bob,0,28466464,1075,0.0065,0.3387,0.0027,,-1.0903,0.2723
bob,0,28435166,1076,0.0001,0.3073,0.0031,,-1.0992,0.1935
bob,0,28451286,1076,0.0205,0.2583,0.0031,,-1.0754,0.1713
bob,0,28460216,1076,0.012,0.3406,0.0027,,-1.104,0.3091
bob,0,28465737,1076,0.0126,0.3177,0.0022,,-1.1264,0.26
bob,0,28466464,1076,0.0017,0.3431,0.0019,,-1.1185,0.22
bob,0,28435166,1077,0.0038,0.2473,0.0026,,-1.1071,0.1863
bob,0,28451286,1077,0.0333,0.2742,0.004,,-1.0896,0.2169
bob,0,28460216,1077,0.0054,0.269,0.0029,,-1.0984,0.2146
bob,0,28465737,1077,0.0076,0.2852,0.0035,,-1.0745,0.261
bob,0,28466464,1077,0.0182,0.3419,0.0022,,-1.1262,0.2674
bob,0,28435166,1078,-0.0004,0.2457,0.0025,,-1.1348,0.2007
bob,0,28451286,1078,0.0111,0.2668,0.0036,,-1.0947,0.2081
bob,0,28460216,1078,0.0152,0.4232,0.0028,,-1.0926,0.2537
bob,0,28465737,1078,0.0084,0.2973,0.0039,,-1.0718,0.2301
bob,0,28466464,1078,0.0191,0.3203,0.0031,,-1.0992,0.2579
bob,0,28435166,1079,0.0099,0.3035,0.0016,,-1.1432,0.1749
bob,0,28451286,1079,0.0245,0.2832,0.0029,,-1.1007,0.1839
bob,0,28460216,1079,0.0156,0.4147,0.0015,,0.0,0.2348
bob,0,28465737,1079,0.0231,0.3652,0.0043,,-1.0863,0.2621
bob,0,28466464,1079,0.0018,0.2165,0.0023,,-1.0875,0.1842
bob,0,28435166,1080,0.0183,0.3269,0.0037,,-1.0865,0.3026
bob,0,28451286,1080,0.0236,0.2883,0.0033,,-1.0978,0.2238
bob,0,28460216,1080,0.0111,0.4593,0.0004,,0.0,0.2258
bob,0,28465737,1080,0.0085,0.3069,0.003,,-1.0865,0.2222
bob,0,28466464,1080,0.0089,0.2764,0.0031,,-1.1029,0.2088
bob,0,28435166,1081,0.0256,0.2928,0.0026,,-1.0582,0.1911
bob,0,28451286,1081,0.0021,0.2342,0.0029,,-1.0924,0.2207
bob,0,28460216,1081,0.0045,0.3582,0.0011,,0.0,0.4118
bob,0,28465737,1081,0.0081,0.3114,0.0041,,-1.0746,0.2483
bob,0,28466464,1081,0.0098,0.2464,0.0026,,-1.1055,0.1753
bob,0,28435166,1082,0.0155,0.2723,0.0024,,-1.0616,0.1949
bob,0,28451286,1082,0.022,0.2832,0.0041,,-1.0897,0.2321
bob,0,28460216,1082,-0.0069,0.4701,0.003,,-1.1087,0.3857
bob,0,28465737,1082,0.014,0.3269,0.004,,-1.0736,0.2436
bob,0,28466464,1082,0.009,0.2722,0.0037,,-1.1057,0.2152
bob,0,28435166,1083,0.0191,0.2176,0.0022,,-1.0702,0.1667
bob,0,28451286,1083,0.0187,0.2898,0.003,,-1.0989,0.2113
bob,0,28460216,1083,-0.0112,0.3056,0.0018,,-1.1259,0.2215
bob,0,28465737,1083,0.0005,0.3138,0.0038,,-1.113,0.2465
bob,0,28466464,1083,0.0156,0.333,0.003,,-1.0921,0.2296
bob,0,28435166,1084,0.0199,0.2434,0.0033,,-1.0995,0.2413
bob,0,28451286,1084,0.0146,0.3721,0.0039,,-1.0847,0.2765
bob,0,28460216,1084,0.0016,0.3697,0.0023,,-1.1099,0.2975
bob,0,28465737,1084,0.002,0.3442,0.0022,,-1.134,0.197
bob,0,28466464,1084,0.0078,0.2621,0.0021,,-1.1078,0.1884
bob,0,28435166,1085,-0.0021,0.2359,0.0021,,-1.103,0.1787
bob,0,28451286,1085,0.0158,0.2437,0.0027,,-1.1012,0.214
bob,0,28460216,1085,0.0115,0.325,0.0025,,-1.0582,0.2542
bob,0,28465737,1085,0.0003,0.3435,0.0015,,0.0,0.2239
bob,0,28466464,1085,0.0124,0.3314,0.0029,,-1.0971,0.2477
bob,0,28435166,1086,0.0019,0.2323,0.0026,,-1.1197,0.2023
bob,0,28451286,1086,0.0206,0.3106,0.0036,,-1.1138,0.2738
bob,0,28460216,1086,0.0141,0.3023,0.0021,,-1.0933,0.2021
bob,0,28465737,1086,0.0016,0.3504,0.0032,,-1.1367,0.3149
bob,0,28466464,1086,0.0117,0.2975,0.0021,,-1.1043,0.2194
bob,0,28435166,1087,-0.0032,0.3467,0.0007,,0.0,0.1045
bob,0,28451286,1087,0.0141,0.3458,0.0027,,-1.1166,0.2963
bob,0,28460216,1087,0.0074,0.3417,0.0028,,-1.0887,0.2703
bob,0,28465737,1087,0.0092,0.362,0.004,,-1.0825,0.3008
bob,0,28466464,1087,0.0178,0.4072,0.001,,0.0,0.1538
bob,0,28435166,1088,0.011,0.4011,0.0009,,0.0,0.34
bob,0,28451286,1088,0.021,0.3037,0.0036,,-1.0882,0.2755
bob,0,28460216,1088,0.0051,0.3144,0.0012,,0.0,0.1692
bob,0,28465737,1088,0.0198,0.3139,0.0037,,-1.0606,0.2364
bob,0,28466464,1088,-0.0003,0.2598,0.0015,,-1.0752,0.2339
bob,0,28435166,1089,0.0035,0.4089,0.0007,,0.0,0.3095
bob,0,28451286,1089,0.0189,0.2731,0.0038,,-1.0603,0.2466
bob,0,28460216,1089,0.021,0.3509,0.0018,,0.0,0.2764
bob,0,28465737,1089,0.0143,0.3529,0.0032,,-1.103,0.2037
bob,0,28466464,1089,0.0122,0.36,0.0026,,-1.1188,0.2632
bob,0,28435166,1090,0.0145,0.4462,0.0007,,0.0,0.3256
bob,0,28451286,1090,0.0168,0.2671,0.0027,,-1.1088,0.183
bob,0,28460216,1090,0.0026,0.2045,0.0004,,0.0,0.1321
bob,0,28465737,1090,0.0022,0.3332,0.0006,,0.0,0.1287
bob,0,28466464,1090,0.0061,0.2732,0.0026,,-1.0745,0.2143
bob,0,28435166,1091,0.009,0.3027,0.0015,,-1.1487,0.2752
bob,0,28451286,1091,0.025,0.2947,0.0033,,-1.096,0.2057
bob,0,28460216,1091,-0.0004,0.4149,0.0016,,-1.1034,0.3974
bob,0,28465737,1091,0.0162,0.3994,0.0028,,-1.1208,0.3106
bob,0,28466464,1091,0.003,0.2452,0.0023,,-1.0827,0.1751
bob,0,28435166,1092,0.0152,0.2585,0.0022,,-1.1378,0.25
bob,0,28451286,1092,0.021,0.3265,0.0029,,-1.1129,0.2532
bob,0,28460216,1092,0.0091,0.4081,0.0033,,-1.0814,0.3281
bob,0,28465737,1092,0.0141,0.3202,0.0037,,-1.0883,0.2597
bob,0,28466464,1092,-0.0002,0.2897,0.0023,,-1.0756,0.1595
bob,0,28435166,1093,0.001,0.3758,0.0022,,-1.1501,0.2244
bob,0,28451286,1093,0.0223,0.2849,0.0022,,-1.1397,0.2222
bob,0,28460216,1093,0.0121,0.3606,0.0019,,-1.097,0.2405
bob,0,28465737,1093,0.0172,0.3411,0.0031,,-1.0687,0.2209
bob,0,28466464,1093,0.0041,0.2666,0.0029,,-1.0967,0.1793
bob,0,28435166,1094,-0.0004,0.3821,0.0018,,0.0,0.272
bob,0,28451286,1094,0.0086,0.3015,0.0032,,-1.1275,0.2471
bob,0,28460216,1094,0.0117,0.3323,0.0006,,0.0,0.1389
bob,0,28465737,1094,0.009,0.3356,0.0035,,-1.0791,0.2603
bob,0,28466464,1094,0.0091,0.3211,0.0039,,-1.0888,0.2465
bob,0,28435166,1095,0.0064,0.293,0.0015,,0.0,0.2521
bob,0,28451286,1095,0.0174,0.3568,0.0036,,-1.1035,0.2828
bob,0,28460216,1095,-0.0074,0.3615,0.0012,,0.0,0.2838
bob,0,28465737,1095,0.0242,0.2918,0.0004,,0.0,0.0855
bob,0,28466464,1095,0.0104,0.278,0.0033,,-1.1093,0.1847
bob,0,28435166,1096,0.0152,0.2979,0.0016,,-1.1653,0.304
bob,0,28451286,1096,0.02,0.3216,0.0043,,-1.1286,0.2952
bob,0,28460216,1096,0.0063,0.2476,0.0005,,0.0,0.2683
bob,0,28465737,1096,0.0649,0.2116,0.0001,,0.0,0.2222
bob,0,28466464,1096,0.0159,0.2741,0.0032,,-1.0903,0.2199
bob,0,28435166,1097,0.0209,0.3372,0.003,,-1.1377,0.3568
bob,0,28451286,1097,0.0213,0.3052,0.0037,,-1.1097,0.2474
bob,0,28460216,1097,0.0083,0.2409,0.0005,,0.0,0.3871
bob,0,28465737,1097,-0.0254,0.3998,0.0006,,0.0,0.2273
bob,0,28466464,1097,0.0073,0.2484,0.0032,,-1.1041,0.1979
bob,0,28435166,1098,0.007,0.243,0.0026,,-1.109,0.209
bob,0,28451286,1098,0.0082,0.2595,0.0029,,-1.111,0.1951
bob,0,28460216,1098,-0.0174,0.2859,0.0005,,0.0,0.2821
bob,0,28465737,1098,0.0133,0.2959,0.0014,,-1.0872,0.3182
bob,0,28435166,1099,0.0207,0.3235,0.0029,,-1.1137,0.2338
bob,0,28451286,1099,0.0188,0.3348,0.0042,,-1.0804,0.2708
bob,0,28460216,1099,0.0114,0.4511,0.0022,,-1.0957,0.3846
bob,0,28465737,1099,0.0081,0.2686,0.0026,,-1.0688,0.214
bob,0,28435166,1100,0.0021,0.2593,0.003,,-1.1024,0.2389
bob,0,28451286,1100,0.0145,0.291,0.0033,,-1.1036,0.2089
bob,0,28460216,1100,-0.001,0.3149,0.0026,,-1.1009,0.2698
bob,0,28465737,1100,0.0288,0.3133,0.0036,,-1.0966,0.2222
bob,0,28435166,1101,0.0055,0.2928,0.0032,,-1.0456,0.2218
bob,0,28451286,1101,-0.0048,0.3314,0.0022,,-1.1105,0.1837
bob,0,28460216,1101,0.0128,0.3468,0.0024,,-1.0881,0.2278
bob,0,28465737,1101,0.0199,0.3749,0.0021,,-1.1306,0.2033
bob,0,28435166,1102,0.012,0.3175,0.0035,,-1.051,0.2252
bob,0,28451286,1102,0.0124,0.344,0.0017,,-1.1317,0.2195
bob,0,28460216,1102,0.0186,0.4358,0.0014,,0.0,0.2047
bob,0,28465737,1102,0.0127,0.3357,0.0025,,-1.1373,0.2814
bob,0,28435166,1103,0.0401,0.2572,0.0032,,-1.0948,0.2055
bob,0,28451286,1103,0.0049,0.3021,0.0025,,-1.1322,0.2747
bob,0,28460216,1103,-0.0065,0.2742,0.0006,,0.0,0.2549
bob,0,28465737,1103,0.0262,0.3122,0.0023,,-1.0981,0.2292
bob,0,28435166,1104,0.0156,0.2613,0.0032,,-1.0959,0.2101
bob,0,28451286,1104,-0.0023,0.2922,0.0027,,-1.1288,0.2525
bob,0,28460216,1104,0.0063,0.5248,0.0006,,0.0,0.2821
bob,0,28465737,1104,0.0247,0.3258,0.0034,,-1.1114,0.2712
bob,0,28435166,1105,0.0073,0.2735,0.0032,,-1.125,0.2115
bob,0,28451286,1105,0.0481,0.3149,0.0033,,-1.1113,0.2809
bob,0,28460216,1105,0.0152,0.37,0.0012,,0.0,0.3387
bob,0,28465737,1105,0.0051,0.3368,0.0032,,-1.108,0.2329
bob,0,28435166,1106,0.0123,0.2664,0.0028,,-1.1202,0.2021
bob,0,28451286,1106,0.0225,0.3229,0.0039,,-1.1025,0.3152
bob,0,28460216,1106,0.0276,0.4269,0.0012,,0.0,0.3117
bob,0,28465737,1106,0.0203,0.3657,0.0022,,-1.1087,0.197
bob,0,28435166,1107,0.0012,0.2033,0.0019,,-1.1121,0.1525
bob,0,28451286,1107,0.0359,0.3087,0.0041,,-1.0815,0.2266
bob,0,28460216,1107,0.0119,0.4635,0.0006,,0.0,0.2632
bob,0,28465737,1107,0.0192,0.3233,0.0026,,-1.1072,0.2695
bob,0,28451286,1108,0.0305,0.2703,0.0035,,-1.1108,0.2303
bob,0,28460216,1108,0.014,0.3884,0.0011,,0.0,0.3667
bob,0,28465737,1108,0.0236,0.3932,0.0027,,-1.1049,0.2634
bob,0,28451286,1109,0.0237,0.3336,0.0034,,-1.1208,0.2471
